Rechnungsnummer,datum,phase,Empfänger Land,Empfänger PLZ,plz_norm,plz_ok,Tonnage (eff.),Lademeter,Erlöse Fracht,Erlöse Diesel,Erlöse Maut,status
4251011137,2025-10-07,in_dlv_2025,CH,8304,8304,True,14.63,0.0,8.2805,0.1655,0.0,beurteilbar
2560101,2025-10-07,in_dlv_2025,ES,17111,17111,True,72.0,0.0,64.9,1.3,0.0,beurteilbar
2560101,2025-10-07,in_dlv_2025,GB,WS13 8SY,WS138SY,True,86.0,0.0,34.201,0.684,0.0,beurteilbar
4251011137,2025-10-07,in_dlv_2025,CH,8304,8304,True,34.97,0.0,19.7929,0.3956,0.0,beurteilbar
4251011137,2025-10-07,in_dlv_2025,CH,8304,8304,True,8.65,0.0,4.8958,0.0979,0.0,beurteilbar
4251011137,2025-10-07,in_dlv_2025,CH,9015,9015,True,7.52,0.0,6.1081,0.1218,0.0,beurteilbar
4251011137,2025-10-07,in_dlv_2025,CH,5436,5436,True,71.0,0.0,54.25,1.09,0.0,beurteilbar
2560101,2025-10-07,in_dlv_2025,AT,5300,5300,True,34.0,0.0,31.05,0.62,0.0,beurteilbar
2560101,2025-10-07,in_dlv_2025,IT,39100,39100,True,0.0,0.0,31.8217,0.6367,0.0,t_zero
2560101,2025-10-07,in_dlv_2025,IT,39053,39053,True,63.36,0.0,26.06,0.52,0.0,beurteilbar
2560101,2025-10-07,in_dlv_2025,AT,6961,6961,True,43.47,0.0,35.6,0.71,0.0,beurteilbar
2560101,2025-10-07,in_dlv_2025,AT,4020,4020,True,0.0,0.0,0.5928,0.0118,0.0,t_zero
2560101,2025-10-07,in_dlv_2025,AT,4075,4075,True,1142.37,0.0,286.32,5.73,0.0,beurteilbar
4251000560,2025-10-08,in_dlv_2025,FR,14320,14320,True,0.0,0.0,794.8,15.9,0.0,t_zero
4251000560,2025-10-08,in_dlv_2025,FR,14320,14320,True,0.0,0.0,85.22,1.7,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,AT,4020,4020,True,0.0,0.0,20.3009,0.406,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,IT,20871,20871,True,757.0,0.0,277.68,5.55,0.0,beurteilbar
2560101,2025-10-08,in_dlv_2025,IT,22044,22044,True,142.0,0.0,77.66,1.55,0.0,beurteilbar
2560101,2025-10-08,in_dlv_2025,AT,4020,4020,True,0.0,0.0,9.5005,0.1892,0.0,t_zero
4251000560,2025-10-08,in_dlv_2025,FR,59930,59930,True,0.0,0.0,33.1551,0.6633,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,AT,8403,8403,True,32.0,0.0,38.61,0.77,0.0,beurteilbar
2560101,2025-10-08,in_dlv_2025,IT,16151,16151,True,0.0,0.0,42.2787,0.846,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,IT,16151,16151,True,0.0,0.0,34.7484,0.6953,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,IT,16151,16151,True,0.0,0.0,34.7774,0.6959,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,AT,4020,4020,True,0.0,0.0,1.558,0.0312,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,IT,16151,16151,True,0.0,0.0,20.1355,0.4029,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,IT,35127,35127,True,68.61,0.0,44.96,0.9,0.0,beurteilbar
2560101,2025-10-08,in_dlv_2025,AT,5300,5300,True,0.0,0.0,1.5307,0.0306,0.0,t_zero
4251000560,2025-10-08,in_dlv_2025,FR,59930,59930,True,0.0,0.0,45.8954,0.9182,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,AT,5300,5300,True,0.0,0.0,43.9734,0.8787,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,AT,4020,4020,True,0.0,0.0,14.0875,0.2805,0.0,t_zero
4251000560,2025-10-08,in_dlv_2025,FR,27340,27340,True,2138.0,0.0,655.82,13.12,0.0,beurteilbar
2560101,2025-10-08,in_dlv_2025,IT,20040,20040,True,77.52,0.0,44.96,0.9,0.0,beurteilbar
2560101,2025-10-08,in_dlv_2025,AT,5300,5300,True,0.0,0.0,15.1025,0.3016,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,AT,4020,4020,True,0.0,0.0,39.2527,0.785,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,AT,9341,9341,True,13.94,0.0,57.7,1.15,0.0,beurteilbar
4251000560,2025-10-08,in_dlv_2025,FR,59930,59930,True,0.0,0.0,273.3295,5.4685,0.0,t_zero
4251000560,2025-10-08,in_dlv_2025,FR,77164,77164,True,51.85,0.0,73.39,1.47,0.0,beurteilbar
2560101,2025-10-08,in_dlv_2025,IT,00178,00178,True,543.0,0.0,242.58,4.85,0.0,beurteilbar
2560101,2025-10-08,in_dlv_2025,AT,4020,4020,True,5.5,0.0,8.552,0.1703,0.0,beurteilbar
2560101,2025-10-08,in_dlv_2025,AT,4020,4020,True,0.0,0.0,237.2332,4.7441,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,AT,9131,9131,True,64.56,0.0,57.7,1.15,0.0,beurteilbar
2560101,2025-10-08,in_dlv_2025,AT,4020,4020,True,0.0,0.0,35.6955,0.7138,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,AT,5322,5322,True,42.94,0.0,31.05,0.62,0.0,beurteilbar
4251011137,2025-10-09,in_dlv_2025,CH,8304,8304,True,10.59,0.0,4.1225,0.0823,0.0,beurteilbar
4251011137,2025-10-09,in_dlv_2025,CH,8302,8302,True,1309.0,0.0,301.7,6.03,0.0,beurteilbar
2560101,2025-10-09,in_dlv_2025,AT,4020,4020,True,0.0,0.0,20.5118,0.4085,0.0,t_zero
2560101,2025-10-09,in_dlv_2025,IT,29010,29010,True,333.0,0.0,149.36,2.99,0.0,beurteilbar
2560101,2025-10-09,in_dlv_2025,PT,3750-726,3750726,True,47.63,0.0,58.96,1.18,0.0,beurteilbar
4251011137,2025-10-09,in_dlv_2025,CH,4900,4900,True,0.25,0.0,0.4103,0.0082,0.0,beurteilbar
2560101,2025-10-09,in_dlv_2025,GR,611 00,61100,False,202.0,0.0,251.4705,5.0313,0.0,no_dlv
2560101,2025-10-09,in_dlv_2025,AT,4904,4904,True,68.7,0.0,32.14,0.64,0.0,beurteilbar
2560101,2025-10-09,in_dlv_2025,AT,4020,4020,True,1021.0,0.0,248.2296,4.9617,0.0,beurteilbar
2560101,2025-10-09,in_dlv_2025,AT,6706,6706,True,43.36,0.0,16.401,0.328,0.0,beurteilbar
2560101,2025-10-09,in_dlv_2025,ES,28946,28946,True,70.93,0.0,60.09,1.2,0.0,beurteilbar
2560101,2025-10-09,in_dlv_2025,AT,5300,5300,True,0.0,0.0,33.7654,0.6743,0.0,t_zero
2560101,2025-10-09,in_dlv_2025,AT,4020,4020,True,253.61,0.0,61.6588,1.2325,0.0,beurteilbar
2560101,2025-10-09,in_dlv_2025,ES,30320,30320,True,34.01,0.0,72.64,1.45,0.0,beurteilbar
4251000560,2025-10-09,in_dlv_2025,FR,14320,14320,True,163.0,0.0,147.18,2.94,0.0,beurteilbar
2560101,2025-10-09,in_dlv_2025,AT,4020,4020,True,0.0,0.0,11.6282,0.2316,0.0,t_zero
2560101,2025-10-09,in_dlv_2025,IT,39100,39100,True,0.0,0.0,29.591,0.5921,0.0,t_zero
4251000560,2025-10-09,in_dlv_2025,FR,75011,75011,True,7.0,0.0,73.39,1.47,0.0,beurteilbar
4251011137,2025-10-09,in_dlv_2025,CH,4900,4900,True,3.7,0.0,6.0734,0.122,0.0,beurteilbar
4251011137,2025-10-09,in_dlv_2025,CH,8304,8304,True,171.0,0.0,66.5681,1.3284,0.0,beurteilbar
4251000560,2025-10-09,in_dlv_2025,FR,69240,69240,True,100.0,0.0,73.39,1.47,0.0,beurteilbar
2560101,2025-10-09,in_dlv_2025,ES,28041,28041,True,382.0,0.0,165.72,3.31,0.0,beurteilbar
2560101,2025-10-09,in_dlv_2025,IT,20812,20812,True,0.0,0.0,35.3242,0.7071,0.0,t_zero
2560101,2025-10-09,in_dlv_2025,IT,20871,20871,True,0.0,0.0,55.8537,1.1159,0.0,t_zero
4251000560,2025-10-09,in_dlv_2025,FR,14320,14320,True,32.9,0.0,24.6549,0.4925,0.0,beurteilbar
4251011137,2025-10-09,in_dlv_2025,CH,4900,4900,True,2.06,0.0,3.3814,0.0679,0.0,beurteilbar
2560101,2025-10-09,in_dlv_2025,AT,6706,6706,True,258.0,0.0,97.589,1.952,0.0,beurteilbar
4251000560,2025-10-09,in_dlv_2025,FR,14320,14320,True,163.5,0.0,122.5251,2.4475,0.0,beurteilbar
2560101,2025-10-09,in_dlv_2025,GR,611 00,61100,False,8.5,0.0,10.5815,0.2117,0.0,no_dlv
4251011137,2025-10-09,in_dlv_2025,CH,8902,8902,True,1.0,0.0,0.5345,0.0107,0.0,beurteilbar
2560101,2025-10-09,in_dlv_2025,AT,5300,5300,True,69.0,0.0,21.8147,0.4357,0.0,beurteilbar
2560101,2025-10-09,in_dlv_2025,IT,20812,20812,True,0.0,0.0,114.0358,2.2829,0.0,t_zero
2560101,2025-10-09,in_dlv_2025,IT,20040,20040,True,57.21,0.0,44.96,0.9,0.0,beurteilbar
2560101,2025-10-09,in_dlv_2025,PT,3450-215,3450215,True,83.0,0.0,58.96,1.18,0.0,beurteilbar
4251011137,2025-10-09,in_dlv_2025,CH,4900,4900,True,0.95,0.0,1.5594,0.0313,0.0,beurteilbar
4251000560,2025-10-09,in_dlv_2025,FR,01700,01700,True,143.0,0.0,157.58,3.15,0.0,beurteilbar
4251011137,2025-10-09,in_dlv_2025,CH,8902,8902,True,1.26,0.0,0.6734,0.0134,0.0,beurteilbar
4251011137,2025-10-09,in_dlv_2025,CH,5436,5436,True,262.0,0.0,117.27,2.35,0.0,beurteilbar
2560101,2025-10-09,in_dlv_2025,IT,39100,39100,True,0.0,0.0,65.369,1.3079,0.0,t_zero
2560101,2025-10-09,in_dlv_2025,IT,29100,29100,True,204.0,0.0,116.49,2.33,0.0,beurteilbar
4251011137,2025-10-09,in_dlv_2025,CH,8902,8902,True,144.01,0.0,76.972,1.5359,0.0,beurteilbar
2560101,2025-10-09,in_dlv_2025,AT,5300,5300,True,0.0,0.0,38.9468,0.7778,0.0,t_zero
4251011137,2025-10-09,in_dlv_2025,CH,4900,4900,True,26.09,0.0,42.8255,0.8605,0.0,beurteilbar
4251011137,2025-10-09,in_dlv_2025,CH,8304,8304,True,2.49,0.0,0.9693,0.0193,0.0,beurteilbar
2560101,2025-10-09,in_dlv_2025,FR,81100,81100,True,40.56,0.0,119.05,2.38,0.0,beurteilbar
2560101,2025-10-09,in_dlv_2025,GR,611 00,61100,False,19.55,0.0,24.338,0.4869,0.0,no_dlv
2560101,2025-10-09,in_dlv_2025,IT,20871,20871,True,0.0,0.0,130.8463,2.6141,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,ES,36400,36400,True,157.8,0.0,192.8136,3.8577,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,22.8,0.0,9.0762,0.1815,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,60.33,0.0,24.0158,0.4804,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,0.22,0.0,0.088,0.0018,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,1.77,0.0,0.704,0.0141,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,ES,48006,48006,True,35.44,0.0,64.9,1.3,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,IT,36077,36077,True,319.0,0.0,149.36,2.99,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,IT,00178,00178,True,36.93,0.0,52.32,1.05,0.0,beurteilbar
4251011137,2025-10-10,in_dlv_2025,CH,6260,6260,True,1.94,0.0,1.719,0.0345,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,1.1201,0.0224,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,6.9833,0.1396,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,4.4374,0.0887,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,ES,36400,36400,True,14.0,0.0,17.1064,0.3423,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,6.52,0.0,2.595,0.0519,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,5.17,0.0,2.058,0.0412,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,287.0,0.0,114.2495,2.2852,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,51.34,0.0,20.4385,0.4088,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,AT,4020,4020,True,0.0,0.0,0.2919,0.0058,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,IT,31021,31021,True,42.48,0.0,44.96,0.9,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,ES,36400,36400,True,179.54,0.0,147.2961,2.9441,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,ES,08830,08830,True,29.0,0.0,21.4958,0.4304,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,AT,5322,5322,True,48.36,0.0,31.05,0.62,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,AT,5300,5300,True,52.0,0.0,14.4944,0.2905,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,IT,16138,16138,True,172.0,0.0,87.96,1.76,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,AT,4020,4020,True,15.7,0.0,8.6239,0.1723,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,AT,4654,4654,True,48.61,0.0,32.14,0.64,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,0.2328,0.0047,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,3.494,0.0699,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,448.65,0.0,178.5999,3.5723,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,4.7,0.0,1.8713,0.0374,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,49.8,0.0,19.8243,0.3965,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,10.08,0.0,4.0119,0.0802,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,85.0,0.0,33.8372,0.6768,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,1.44,0.0,0.5729,0.0115,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,18.97,0.0,7.5515,0.151,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,53.0,0.0,21.0975,0.422,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,ES,08830,08830,True,0.0,0.0,51.8862,1.0388,0.0,t_zero
4251011137,2025-10-10,in_dlv_2025,CH,6260,6260,True,59.0,0.0,52.2778,1.0501,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,50.0831,1.0015,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,0.1424,0.0028,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,5.9191,0.1184,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,19.1056,0.3821,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,46.8219,0.9363,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,ES,08830,08830,True,85.0,0.0,52.32,1.05,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,0.9,0.0,0.3592,0.0072,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,IT,15122,15122,True,62.89,0.0,53.87,1.08,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,0.24,0.0,0.0952,0.0019,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,11.45,0.0,4.5578,0.0912,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,0.32,0.0,0.1275,0.0026,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,0.23,0.0,0.0916,0.0018,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,246.0,0.0,97.929,1.9588,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,346.0,0.0,137.7373,2.755,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,IT,12037,12037,True,45.82,0.0,53.87,1.08,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,PT,2680-370,2680370,True,75.0,0.0,58.96,1.18,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,ES,36400,36400,True,238.8,0.0,195.9139,3.9159,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,AT,8045,8045,True,35.87,0.0,38.61,0.77,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,IT,20871,20871,True,0.0,0.0,38.2656,0.7637,0.0,t_zero
4251011137,2025-10-10,in_dlv_2025,CH,4900,4900,True,103.0,0.0,78.18,1.56,0.0,beurteilbar
4251011137,2025-10-10,in_dlv_2025,CH,8304,8304,True,23.52,0.0,14.7859,0.2951,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,0.2304,0.0046,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,10.7597,0.2152,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,AT,5300,5300,True,0.0,0.0,82.7856,1.6595,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,1.1649,0.0233,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,52.645,1.0528,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,118.4284,2.3683,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,ES,27003,27003,True,596.4,0.0,387.7798,7.7594,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,470.0,0.0,187.0996,3.7423,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,12.68,0.0,5.0481,0.101,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,AT,4075,4075,True,42.65,0.0,32.14,0.64,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,IT,36061,36061,True,68.57,0.0,44.96,0.9,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,IT,47822,47822,True,253.0,0.0,131.94,2.64,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,ES,08830,08830,True,0.0,0.0,102.4382,2.0509,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,AT,2351,2351,True,620.0,0.0,171.01,3.42,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,ES,28925,28925,True,68.97,0.0,60.09,1.2,0.0,beurteilbar
4251011137,2025-10-10,in_dlv_2025,CH,6260,6260,True,1.66,0.0,1.4709,0.0295,0.0,beurteilbar
4251011137,2025-10-10,in_dlv_2025,CH,8304,8304,True,21.36,0.0,13.428,0.268,0.0,beurteilbar
4251011137,2025-10-10,in_dlv_2025,CH,5436,5436,True,117.0,0.0,78.18,1.56,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,2.3011,0.046,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,1.4466,0.0289,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,3.8437,0.0769,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,AT,5300,5300,True,0.0,0.0,20.8646,0.4169,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,803.9,0.0,320.0187,6.4009,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,468.0,0.0,186.3022,3.7264,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,225.0,0.0,89.5693,1.7915,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,86.16,0.0,34.2987,0.686,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,AT,1230,1230,True,208.0,0.0,78.24,1.56,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,IT,06039,06039,True,38.21,0.0,50.32,1.01,0.0,beurteilbar
4251000560,2025-10-10,in_dlv_2025,CY,5280,5280,False,1261.0,0.0,1635.8,32.72,0.0,no_dlv
4251000560,2025-10-10,in_dlv_2025,FR,01160,01160,True,743.0,0.0,430.32,8.61,0.0,beurteilbar
4251000560,2025-10-10,in_dlv_2025,FR,57600,57600,True,383.0,0.0,207.72,4.15,0.0,beurteilbar
4251011137,2025-10-10,in_dlv_2025,CH,8304,8304,True,69.11,0.0,43.4461,0.867,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,0.3168,0.0063,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,4.0669,0.0813,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,25.624,0.5124,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,1.6842,0.0337,0.0,t_zero
4251011137,2025-10-10,in_dlv_2025,CH,4600,4600,True,80.0,0.0,54.25,1.09,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,IT,47822,47822,True,65.92,0.0,53.87,1.08,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,148.5058,2.9697,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,ES,08830,08830,True,0.0,0.0,106.77,2.14,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,4.19,0.0,1.6683,0.0334,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,1.5,0.0,0.598,0.012,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,84.57,0.0,33.6666,0.6734,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,347.0,0.0,138.1342,2.7629,0.0,beurteilbar
4251000560,2025-10-10,in_dlv_2025,IE,D22 DE00,D22,True,886.0,0.0,771.39,15.43,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,ES,46960,46960,True,239.0,0.0,181.95,3.64,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,IT,57016,57016,True,40.0,0.0,53.87,1.08,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,0.0512,0.001,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,87.8198,1.7562,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,74.5413,1.4906,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,116.4714,2.3291,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,296.0,0.0,117.8322,2.3569,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,GB,WS13 8SY,WS138SY,True,0.29,0.0,0.1149,0.0023,0.0,beurteilbar
2560101,2025-10-10,in_dlv_2025,AT,4020,4020,True,0.0,0.0,49.4361,0.9877,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,IT,20871,20871,True,0.0,0.0,39.3944,0.7863,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,0.356,0.0071,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,1.7258,0.0345,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,True,0.0,0.0,9.7764,0.1955,0.0,t_zero
4251011137,2025-10-13,in_dlv_2025,CH,4900,4900,True,6.63,0.0,54.25,1.09,0.0,beurteilbar
2560101,2025-10-13,in_dlv_2025,IT,10148,10148,True,84.0,0.0,53.87,1.08,0.0,beurteilbar
4251011137,2025-10-13,in_dlv_2025,CH,6260,6260,True,0.33,0.0,0.2924,0.0059,0.0,beurteilbar
2560101,2025-10-13,in_dlv_2025,ES,08830,08830,True,765.0,0.0,281.4373,5.6301,0.0,beurteilbar
2560101,2025-10-13,in_dlv_2025,ES,08908,08908,True,95.0,0.0,52.32,1.05,0.0,beurteilbar
2560101,2025-10-13,in_dlv_2025,AT,2351,2351,True,106.8,0.0,52.16,1.04,0.0,beurteilbar
2560101,2025-10-13,in_dlv_2025,IT,57016,57016,True,33.27,0.0,53.87,1.08,0.0,beurteilbar
4251000560,2025-10-13,in_dlv_2025,FR,75011,75011,True,12.0,0.0,73.39,1.47,0.0,beurteilbar
2560101,2025-10-13,in_dlv_2025,IT,16151,16151,True,66.0,0.0,53.87,1.08,0.0,beurteilbar
2560101,2025-10-13,in_dlv_2025,ES,33211,33211,True,0.0,0.0,121.3,2.43,0.0,t_zero
2560101,2025-10-13,in_dlv_2025,ES,26006,26006,True,253.4,0.0,159.51,3.19,0.0,beurteilbar
2560101,2025-10-13,in_dlv_2025,ES,33211,33211,True,0.0,0.0,121.3,2.43,0.0,t_zero
2560101,2025-10-13,in_dlv_2025,ES,08916,08916,True,34.0,0.0,52.32,1.05,0.0,beurteilbar
2560101,2025-10-13,in_dlv_2025,ES,08830,08830,True,250.0,0.0,91.9728,1.8399,0.0,beurteilbar
2560101,2025-10-13,in_dlv_2025,ES,11408,11408,True,84.0,0.0,72.64,1.45,0.0,beurteilbar
2560101,2025-10-13,in_dlv_2025,ES,26500,26500,True,22.6,0.0,64.9,1.3,0.0,beurteilbar
2560101,2025-10-13,in_dlv_2025,IT,19037,19037,True,66.8,0.0,53.87,1.08,0.0,beurteilbar
2560101,2025-10-13,in_dlv_2025,AT,5101,5101,True,19.5,0.0,31.05,0.62,0.0,beurteilbar
2560101,2025-10-13,in_dlv_2025,ES,31500,31500,True,8.0,0.0,64.9,1.3,0.0,beurteilbar
2560101,2025-10-13,in_dlv_2025,IT,29010,29010,True,37.81,0.0,44.96,0.9,0.0,beurteilbar
2560101,2025-10-14,in_dlv_2025,GB,WS13 8SY,WS138SY,True,30.54,0.0,11.9775,0.2395,0.0,beurteilbar
2560101,2025-10-14,in_dlv_2025,GB,WS13 8SY,WS138SY,True,79.1,0.0,31.0212,0.6204,0.0,beurteilbar
2560101,2025-10-14,in_dlv_2025,AT,4020,4020,True,0.0,0.0,1.9831,0.0397,0.0,t_zero
