Rechnungsnummer,datum,phase,Empfänger Land,Empfänger PLZ,plz_norm,Tonnage (eff.),Lademeter,Erlöse Fracht,Erlöse Diesel,Erlöse Maut,status
2560101,2025-10-01,in_dlv_2025,AT,4020,4020,0.0,0.0,2.215,0.0443,0.0,t_zero
2560101,2025-10-01,in_dlv_2025,AT,4020,4020,0.0,0.0,16.7325,0.335,0.0,t_zero
2560101,2025-10-01,in_dlv_2025,AT,5300,5300,0.0,0.0,31.547,0.6319,0.0,t_zero
2560101,2025-10-01,in_dlv_2025,AT,4020,4020,0.0,0.0,143.5683,2.8744,0.0,t_zero
2560101,2025-10-01,in_dlv_2025,AT,4020,4020,0.0,0.0,6.8708,0.1376,0.0,t_zero
2560101,2025-10-01,in_dlv_2025,AT,4020,4020,0.0,0.0,7.0178,0.1405,0.0,t_zero
2560101,2025-10-01,in_dlv_2025,AT,4020,4020,0.0,0.0,10.1502,0.2021,0.0,t_zero
2560101,2025-10-01,in_dlv_2025,AT,5300,5300,0.0,0.0,25.4214,0.5092,0.0,t_zero
2560101,2025-10-01,in_dlv_2025,AT,4020,4020,0.0,0.0,21.9898,0.4379,0.0,t_zero
4251000560,2025-10-02,in_dlv_2025,FR,01160,01160,0.0,0.0,88.9068,1.7777,0.0,t_zero
4251000560,2025-10-02,in_dlv_2025,FR,01160,01160,0.0,0.0,60.5869,1.2115,0.0,t_zero
2560101,2025-10-02,in_dlv_2025,AT,4020,4020,0.0,0.0,11.0646,0.2203,0.0,t_zero
4251000560,2025-10-02,in_dlv_2025,FR,01160,01160,0.0,0.0,334.6163,6.6908,0.0,t_zero
2560101,2025-10-02,in_dlv_2025,GR,611 00,61100,32.0,0.0,93.1169,1.8656,0.0,no_dlv
2560101,2025-10-02,in_dlv_2025,ES,08830,08830,0.0,0.0,103.305,2.0682,0.0,t_zero
2560101,2025-10-02,in_dlv_2025,AT,4020,4020,0.0,0.0,21.0754,0.4197,0.0,t_zero
2560101,2025-10-02,in_dlv_2025,GR,611 00,61100,3.85,0.0,11.2031,0.2244,0.0,no_dlv
2560101,2025-10-02,in_dlv_2025,ES,08830,08830,0.0,0.0,27.5557,0.5517,0.0,t_zero
2560101,2025-10-02,in_dlv_2025,ES,08830,08830,0.0,0.0,44.9593,0.9001,0.0,t_zero
2560101,2025-10-02,in_dlv_2025,AT,5300,5300,0.0,0.0,8.7315,0.1749,0.0,t_zero
2560101,2025-10-02,in_dlv_2025,AT,5300,5300,0.0,0.0,16.0185,0.3209,0.0,t_zero
2560101,2025-10-02,in_dlv_2025,AT,5300,5300,0.0,0.0,74.6385,1.4951,0.0,t_zero
2560101,2025-10-06,in_dlv_2025,AT,4902,4902,0.0,0.0,374.0036,7.4806,0.0,t_zero
2560101,2025-10-06,in_dlv_2025,IT,40128,40128,0.0,0.0,57.5421,1.1514,0.0,t_zero
2560101,2025-10-06,in_dlv_2025,AT,4020,4020,0.0,0.0,1.2994,0.0259,0.0,t_zero
2560101,2025-10-06,in_dlv_2025,AT,4020,4020,0.0,0.0,0.5863,0.0117,0.0,t_zero
2560101,2025-10-06,in_dlv_2025,AT,4020,4020,0.0,0.0,0.7525,0.015,0.0,t_zero
4251000560,2025-10-06,in_dlv_2025,FR,72230,72230,0.0,0.0,271.4277,5.4304,0.0,t_zero
2560101,2025-10-06,in_dlv_2025,AT,4020,4020,0.0,0.0,11.214,0.224,0.0,t_zero
4251000560,2025-10-06,in_dlv_2025,FR,72230,72230,0.0,0.0,80.9523,1.6196,0.0,t_zero
2560101,2025-10-06,in_dlv_2025,AT,4020,4020,0.0,0.0,11.694,0.2334,0.0,t_zero
2560101,2025-10-06,in_dlv_2025,AT,4020,4020,0.0,0.0,5.8346,0.1165,0.0,t_zero
2560101,2025-10-06,in_dlv_2025,ES,08830,08830,0.0,0.0,147.3642,2.9489,0.0,t_zero
2560101,2025-10-06,in_dlv_2025,AT,4020,4020,0.0,0.0,14.1241,0.2819,0.0,t_zero
2560101,2025-10-06,in_dlv_2025,AT,5300,5300,0.0,0.0,19.7638,0.395,0.0,t_zero
2560101,2025-10-06,in_dlv_2025,AT,4020,4020,0.0,0.0,2.6679,0.0533,0.0,t_zero
2560101,2025-10-06,in_dlv_2025,AT,5300,5300,0.0,0.0,36.9983,0.7394,0.0,t_zero
2560101,2025-10-06,in_dlv_2025,AT,4020,4020,0.0,0.0,17.5723,0.3511,0.0,t_zero
2560101,2025-10-06,in_dlv_2025,AT,4020,4020,0.0,0.0,26.0194,0.5199,0.0,t_zero
2560101,2025-10-06,in_dlv_2025,IT,40128,40128,0.0,0.0,74.3979,1.4886,0.0,t_zero
2560101,2025-10-06,in_dlv_2025,AT,4902,4902,0.0,0.0,188.9564,3.7794,0.0,t_zero
2560101,2025-10-06,in_dlv_2025,ES,08830,08830,0.0,0.0,142.4644,2.8509,0.0,t_zero
2560101,2025-10-06,in_dlv_2025,AT,4020,4020,0.0,0.0,85.5256,1.7072,0.0,t_zero
2560101,2025-10-06,in_dlv_2025,ES,08830,08830,0.0,0.0,34.4914,0.6902,0.0,t_zero
2560101,2025-10-07,in_dlv_2025,IT,20871,20871,0.0,0.0,263.9774,5.278,0.0,t_zero
2560101,2025-10-07,in_dlv_2025,IT,39100,39100,0.0,0.0,63.1383,1.2633,0.0,t_zero
2560101,2025-10-07,in_dlv_2025,GR,190 10,19010,252.0,0.0,147.93,2.96,0.0,no_dlv
2560101,2025-10-07,in_dlv_2025,IT,36100,36100,0.0,0.0,77.66,1.55,0.0,t_zero
2560101,2025-10-07,in_dlv_2025,ES,08830,08830,0.0,0.0,199.98,4.0,0.0,t_zero
2560101,2025-10-07,in_dlv_2025,ES,08830,08830,0.0,0.0,68.9805,1.3792,0.0,t_zero
2560101,2025-10-07,in_dlv_2025,ES,17813,17813,0.0,0.0,72.7689,1.4576,0.0,t_zero
2560101,2025-10-07,in_dlv_2025,IT,36100,36100,0.0,0.0,77.66,1.55,0.0,t_zero
2560101,2025-10-07,in_dlv_2025,AT,4020,4020,0.0,0.0,31.5472,0.6282,0.0,t_zero
2560101,2025-10-07,in_dlv_2025,IT,20871,20871,0.0,0.0,232.6726,4.652,0.0,t_zero
2560101,2025-10-07,in_dlv_2025,ES,08830,08830,0.0,0.0,82.0329,1.6402,0.0,t_zero
2560101,2025-10-07,in_dlv_2025,ES,08830,08830,0.0,0.0,369.1466,7.3807,0.0,t_zero
2560101,2025-10-07,in_dlv_2025,ES,17813,17813,0.0,0.0,33.5711,0.6724,0.0,t_zero
2560101,2025-10-07,in_dlv_2025,IT,39100,39100,0.0,0.0,31.8217,0.6367,0.0,t_zero
2560101,2025-10-07,in_dlv_2025,AT,4020,4020,0.0,0.0,0.5928,0.0118,0.0,t_zero
4251000560,2025-10-08,in_dlv_2025,FR,14320,14320,0.0,0.0,794.8,15.9,0.0,t_zero
4251000560,2025-10-08,in_dlv_2025,FR,14320,14320,0.0,0.0,85.22,1.7,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,AT,4020,4020,0.0,0.0,20.3009,0.406,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,AT,4020,4020,0.0,0.0,9.5005,0.1892,0.0,t_zero
4251000560,2025-10-08,in_dlv_2025,FR,59930,59930,0.0,0.0,33.1551,0.6633,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,IT,16151,16151,0.0,0.0,42.2787,0.846,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,IT,16151,16151,0.0,0.0,34.7484,0.6953,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,IT,16151,16151,0.0,0.0,34.7774,0.6959,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,AT,4020,4020,0.0,0.0,1.558,0.0312,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,IT,16151,16151,0.0,0.0,20.1355,0.4029,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,AT,5300,5300,0.0,0.0,1.5307,0.0306,0.0,t_zero
4251000560,2025-10-08,in_dlv_2025,FR,59930,59930,0.0,0.0,45.8954,0.9182,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,AT,5300,5300,0.0,0.0,43.9734,0.8787,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,AT,4020,4020,0.0,0.0,14.0875,0.2805,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,AT,5300,5300,0.0,0.0,15.1025,0.3016,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,AT,4020,4020,0.0,0.0,39.2527,0.785,0.0,t_zero
4251000560,2025-10-08,in_dlv_2025,FR,59930,59930,0.0,0.0,273.3295,5.4685,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,AT,4020,4020,0.0,0.0,237.2332,4.7441,0.0,t_zero
2560101,2025-10-08,in_dlv_2025,AT,4020,4020,0.0,0.0,35.6955,0.7138,0.0,t_zero
2560101,2025-10-09,in_dlv_2025,AT,4020,4020,0.0,0.0,20.5118,0.4085,0.0,t_zero
2560101,2025-10-09,in_dlv_2025,GR,611 00,61100,202.0,0.0,251.4705,5.0313,0.0,no_dlv
2560101,2025-10-09,in_dlv_2025,AT,5300,5300,0.0,0.0,33.7654,0.6743,0.0,t_zero
2560101,2025-10-09,in_dlv_2025,AT,4020,4020,0.0,0.0,11.6282,0.2316,0.0,t_zero
2560101,2025-10-09,in_dlv_2025,IT,39100,39100,0.0,0.0,29.591,0.5921,0.0,t_zero
2560101,2025-10-09,in_dlv_2025,IT,20812,20812,0.0,0.0,35.3242,0.7071,0.0,t_zero
2560101,2025-10-09,in_dlv_2025,IT,20871,20871,0.0,0.0,55.8537,1.1159,0.0,t_zero
2560101,2025-10-09,in_dlv_2025,GR,611 00,61100,8.5,0.0,10.5815,0.2117,0.0,no_dlv
2560101,2025-10-09,in_dlv_2025,IT,20812,20812,0.0,0.0,114.0358,2.2829,0.0,t_zero
2560101,2025-10-09,in_dlv_2025,IT,39100,39100,0.0,0.0,65.369,1.3079,0.0,t_zero
2560101,2025-10-09,in_dlv_2025,AT,5300,5300,0.0,0.0,38.9468,0.7778,0.0,t_zero
2560101,2025-10-09,in_dlv_2025,GR,611 00,61100,19.55,0.0,24.338,0.4869,0.0,no_dlv
2560101,2025-10-09,in_dlv_2025,IT,20871,20871,0.0,0.0,130.8463,2.6141,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,1.1201,0.0224,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,6.9833,0.1396,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,4.4374,0.0887,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,AT,4020,4020,0.0,0.0,0.2919,0.0058,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,0.2328,0.0047,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,3.494,0.0699,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,ES,08830,08830,0.0,0.0,51.8862,1.0388,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,50.0831,1.0015,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,0.1424,0.0028,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,5.9191,0.1184,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,19.1056,0.3821,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,46.8219,0.9363,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,IT,20871,20871,0.0,0.0,38.2656,0.7637,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,0.2304,0.0046,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,10.7597,0.2152,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,AT,5300,5300,0.0,0.0,82.7856,1.6595,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,1.1649,0.0233,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,52.645,1.0528,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,118.4284,2.3683,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,ES,08830,08830,0.0,0.0,102.4382,2.0509,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,2.3011,0.046,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,1.4466,0.0289,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,3.8437,0.0769,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,AT,5300,5300,0.0,0.0,20.8646,0.4169,0.0,t_zero
4251000560,2025-10-10,in_dlv_2025,CY,5280,5280,1261.0,0.0,1635.8,32.72,0.0,no_dlv
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,0.3168,0.0063,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,4.0669,0.0813,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,25.624,0.5124,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,1.6842,0.0337,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,148.5058,2.9697,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,ES,08830,08830,0.0,0.0,106.77,2.14,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,0.0512,0.001,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,87.8198,1.7562,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,74.5413,1.4906,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,116.4714,2.3291,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,AT,4020,4020,0.0,0.0,49.4361,0.9877,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,IT,20871,20871,0.0,0.0,39.3944,0.7863,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,0.356,0.0071,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,1.7258,0.0345,0.0,t_zero
2560101,2025-10-10,in_dlv_2025,FR,77170,77170,0.0,0.0,9.7764,0.1955,0.0,t_zero
2560101,2025-10-13,in_dlv_2025,ES,33211,33211,0.0,0.0,121.3,2.43,0.0,t_zero
2560101,2025-10-13,in_dlv_2025,ES,33211,33211,0.0,0.0,121.3,2.43,0.0,t_zero
2560101,2025-10-14,in_dlv_2025,AT,4020,4020,0.0,0.0,1.9831,0.0397,0.0,t_zero
2560101,2025-10-14,in_dlv_2025,AT,5300,5300,0.0,0.0,3.1438,0.0628,0.0,t_zero
2560101,2025-10-14,in_dlv_2025,AT,4020,4020,0.0,0.0,207.7383,4.1535,0.0,t_zero
2560101,2025-10-14,in_dlv_2025,AT,5300,5300,0.0,0.0,97.28,1.95,0.0,t_zero
2560101,2025-10-14,in_dlv_2025,AT,4020,4020,0.0,0.0,4.0604,0.0815,0.0,t_zero
2560101,2025-10-14,in_dlv_2025,AT,4020,4020,0.0,0.0,16.2415,0.326,0.0,t_zero
2560101,2025-10-14,in_dlv_2025,AT,5300,5300,0.0,0.0,3.7182,0.0742,0.0,t_zero
2560101,2025-10-14,in_dlv_2025,IT,25010,25010,0.0,0.0,144.0488,2.8779,0.0,t_zero
2560101,2025-10-14,in_dlv_2025,AT,4020,4020,0.0,0.0,16.1171,0.3235,0.0,t_zero
2560101,2025-10-14,in_dlv_2025,AT,4020,4020,0.0,0.0,195.8982,3.9168,0.0,t_zero
2560101,2025-10-14,in_dlv_2025,AT,4020,4020,0.0,0.0,28.8449,0.579,0.0,t_zero
2560101,2025-10-14,in_dlv_2025,AT,4020,4020,0.0,0.0,43.9681,0.8825,0.0,t_zero
2560101,2025-10-14,in_dlv_2025,AT,4020,4020,0.0,0.0,19.3081,0.3875,0.0,t_zero
2560101,2025-10-14,in_dlv_2025,IT,25010,25010,0.0,0.0,42.6512,0.8521,0.0,t_zero
2560101,2025-10-16,in_dlv_2025,ES,08830,08830,0.0,0.0,324.0496,6.4818,0.0,t_zero
2560101,2025-10-16,in_dlv_2025,AT,5300,5300,0.0,0.0,71.1971,1.4246,0.0,t_zero
2560101,2025-10-16,in_dlv_2025,AT,4902,4902,0.0,0.0,127.8,2.56,0.0,t_zero
2563945,2025-10-16,in_dlv_2025,AT,4020,4020,0.0,0.0,9.5613,0.0943,0.0,t_zero
2560101,2025-10-16,in_dlv_2025,GR,570 22,57022,116.0,0.0,111.14,2.22,0.0,no_dlv
2560101,2025-10-16,in_dlv_2025,ES,08830,08830,0.0,0.0,5.4317,0.1086,0.0,t_zero
2560101,2025-10-16,in_dlv_2025,AT,5300,5300,0.0,0.0,3.8854,0.0777,0.0,t_zero
2563945,2025-10-16,in_dlv_2025,AT,4020,4020,0.0,0.0,13.3933,0.132,0.0,t_zero
2563945,2025-10-16,in_dlv_2025,AT,4902,4902,0.0,0.0,19.8896,0.3969,0.0,t_zero
2563945,2025-10-16,in_dlv_2025,AT,4902,4902,0.0,0.0,82.3504,1.6431,0.0,t_zero
2560101,2025-10-16,in_dlv_2025,GR,564 29,56429,34.98,0.0,16.969,0.3395,0.0,no_dlv
2560101,2025-10-16,in_dlv_2025,AT,4020,4020,0.0,0.0,32.14,0.64,0.0,t_zero
2560101,2025-10-16,in_dlv_2025,AT,5300,5300,0.0,0.0,2.1656,0.0433,0.0,t_zero
2560101,2025-10-16,in_dlv_2025,GR,564 29,56429,929.5,0.0,441.3,8.83,0.0,no_dlv
2560101,2025-10-16,in_dlv_2025,AT,6290,6290,0.0,0.0,59.4172,1.1894,0.0,t_zero
2560101,2025-10-16,in_dlv_2025,AT,5300,5300,0.0,0.0,100.8949,2.0188,0.0,t_zero
2563945,2025-10-16,in_dlv_2025,AT,5300,5300,0.0,0.0,12.0071,0.2399,0.0,t_zero
2563945,2025-10-16,in_dlv_2025,AT,4020,4020,0.0,0.0,3.3483,0.033,0.0,t_zero
2560101,2025-10-16,in_dlv_2025,GR,564 29,56429,352.4,0.0,170.951,3.4205,0.0,no_dlv
2560101,2025-10-16,in_dlv_2025,GR,611 00,61100,8.2,0.0,104.32,2.09,0.0,no_dlv
2560101,2025-10-16,in_dlv_2025,AT,6290,6290,0.0,0.0,201.8528,4.0406,0.0,t_zero
2560101,2025-10-16,in_dlv_2025,AT,5300,5300,0.0,0.0,1.6052,0.0321,0.0,t_zero
2563945,2025-10-16,in_dlv_2025,GR,570 22,57022,83.5,0.0,80.2,1.6,0.0,no_dlv
2563945,2025-10-16,in_dlv_2025,AT,4020,4020,0.0,0.0,318.957,5.7274,0.0,t_zero
2563945,2025-10-16,in_dlv_2025,AT,5300,5300,0.0,0.0,46.3748,0.9267,0.0,t_zero
2560101,2025-10-16,in_dlv_2025,GR,136 77,13677,5.9,0.0,80.2,1.6,0.0,no_dlv
2560101,2025-10-16,in_dlv_2025,AT,5300,5300,0.0,0.0,54.6515,1.0935,0.0,t_zero
2563945,2025-10-16,in_dlv_2025,AT,5300,5300,0.0,0.0,23.7142,0.4739,0.0,t_zero
2563945,2025-10-16,in_dlv_2025,AT,4020,4020,0.0,0.0,0.143,0.0026,0.0,t_zero
2563945,2025-10-16,in_dlv_2025,AT,5300,5300,0.0,0.0,25.1551,0.5027,0.0,t_zero
2560101,2025-10-16,in_dlv_2025,ES,08830,08830,0.0,0.0,8.4787,0.1696,0.0,t_zero
2563945,2025-10-16,in_dlv_2025,AT,4020,4020,0.0,0.0,38.6171,0.3807,0.0,t_zero
2563945,2025-10-16,in_dlv_2025,AT,5300,5300,0.0,0.0,14.3486,0.2867,0.0,t_zero
2563945,2025-10-17,in_dlv_2025,GR,611 00,61100,77.0,0.0,104.32,2.09,0.0,no_dlv
2563945,2025-10-17,in_dlv_2025,GR,121 31,12131,358.0,0.0,187.92,3.76,0.0,no_dlv
2563945,2025-10-17,in_dlv_2025,AT,4020,4020,0.0,0.0,2.157,0.0352,0.0,t_zero
2563945,2025-10-17,in_dlv_2025,AT,4020,4020,0.0,0.0,177.803,2.9048,0.0,t_zero
4251011138,2025-10-20,in_dlv_2025,FR,59930,59930,0.0,0.0,238.4237,4.7678,0.0,t_zero
4251011138,2025-10-20,in_dlv_2025,FR,59930,59930,0.0,0.0,214.6363,4.2922,0.0,t_zero
2563945,2025-10-20,in_dlv_2025,ES,08830,08830,0.0,0.0,67.9109,1.3582,0.0,t_zero
2563945,2025-10-20,in_dlv_2025,ES,08830,08830,0.0,0.0,40.4212,0.8091,0.0,t_zero
2563945,2025-10-21,in_dlv_2025,IT,16151,16151,0.0,0.0,93.7873,1.8766,0.0,t_zero
4251011138,2025-10-21,in_dlv_2025,FR,77164,77164,0.0,0.0,16.6224,0.3323,0.0,t_zero
2563945,2025-10-21,in_dlv_2025,ES,08830,08830,0.0,0.0,192.8888,3.8609,0.0,t_zero
2563945,2025-10-21,in_dlv_2025,AT,4075,4075,0.0,0.0,286.4637,5.7286,0.0,t_zero
2563945,2025-10-21,in_dlv_2025,IT,16151,16151,0.0,0.0,38.1527,0.7634,0.0,t_zero
4251011138,2025-10-21,in_dlv_2025,FR,77164,77164,0.0,0.0,131.6142,2.6338,0.0,t_zero
2563945,2025-10-21,in_dlv_2025,AT,4075,4075,0.0,0.0,47.5763,0.9514,0.0,t_zero
2563945,2025-10-21,in_dlv_2025,AT,4020,4020,0.0,0.0,4.4941,0.0443,0.0,t_zero
2563945,2025-10-21,in_dlv_2025,AT,4020,4020,0.0,0.0,1.3365,0.0245,0.0,t_zero
2563945,2025-10-21,in_dlv_2025,AT,4020,4020,0.0,0.0,59.5724,0.5873,0.0,t_zero
2563945,2025-10-21,in_dlv_2025,AT,5300,5300,0.0,0.0,3.9409,0.052,0.0,t_zero
4251011138,2025-10-21,in_dlv_2025,FR,77164,77164,0.0,0.0,60.7758,1.2162,0.0,t_zero
2563945,2025-10-21,in_dlv_2025,AT,5300,5300,0.0,0.0,348.6048,4.6032,0.0,t_zero
2563945,2025-10-21,in_dlv_2025,AT,5300,5300,0.0,0.0,20.1249,0.2657,0.0,t_zero
2563945,2025-10-21,in_dlv_2025,AT,4020,4020,0.0,0.0,0.7664,0.0076,0.0,t_zero
2563945,2025-10-21,in_dlv_2025,ES,08830,08830,0.0,0.0,102.0891,2.0418,0.0,t_zero
2563945,2025-10-21,in_dlv_2025,AT,4020,4020,0.0,0.0,0.4551,0.0083,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,IT,39100,39100,0.0,0.0,333.0,6.66,0.0,t_zero
4251011138,2025-10-22,in_dlv_2025,FR,72700,72700,0.0,0.0,233.4289,4.668,0.0,t_zero
4251011138,2025-10-22,in_dlv_2025,FR,72700,72700,0.0,0.0,68.6111,1.372,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,AT,5300,5300,0.0,0.0,29.7482,0.3928,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,AT,5300,5300,0.0,0.0,21.8556,0.2886,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,AT,4020,4020,0.0,0.0,41.366,0.4078,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,AT,5300,5300,0.0,0.0,6.6423,0.0877,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,AT,4020,4020,0.0,0.0,39.3593,0.7874,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,AT,4020,4020,0.0,0.0,284.8043,5.6977,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,AT,4020,4020,0.0,0.0,16.7461,0.335,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,AT,5300,5300,0.0,0.0,14.3127,0.189,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,AT,4020,4020,0.0,0.0,247.6083,4.5379,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,AT,5300,5300,0.0,0.0,12.7878,0.2555,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,AT,4020,4020,0.0,0.0,141.28,2.5892,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,IT,39100,39100,0.0,0.0,74.01,1.48,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,AT,5300,5300,0.0,0.0,15.5096,0.3099,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,ES,08830,08830,0.0,0.0,73.4958,0.0,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,IT,24020,24020,0.0,0.0,116.49,2.33,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,AT,5300,5300,0.0,0.0,64.6682,1.2921,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,AT,5300,5300,0.0,0.0,37.2335,0.7439,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,IT,24020,24020,0.0,0.0,44.96,0.9,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,AT,4020,4020,0.0,0.0,23.554,0.2322,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,AT,5300,5300,0.0,0.0,10.4408,0.2086,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,ES,08830,08830,0.0,0.0,31.2397,0.0,0.0,t_zero
2563945,2025-10-22,in_dlv_2025,ES,08830,08830,0.0,0.0,55.3747,0.0,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,AT,4020,4020,0.0,0.0,7.6323,0.152,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,IT,20871,20871,0.0,0.0,17.366,0.3545,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,GR,105 51,10551,114.0,0.0,105.34,2.11,0.0,no_dlv
2563945,2025-10-23,in_dlv_2025,AT,4020,4020,0.0,0.0,13.0185,0.2592,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,AT,4020,4020,0.0,0.0,453.2045,9.0673,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,ES,08830,08830,0.0,0.0,144.9677,1.2637,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,IT,39100,39100,0.0,0.0,55.1052,1.1018,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,IT,39100,39100,0.0,0.0,397.0248,7.9382,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,AT,5300,5300,0.0,0.0,119.8682,1.1858,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,IT,20871,20871,0.0,0.0,49.3531,1.0074,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,ES,08830,08830,0.0,0.0,100.5223,0.8763,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,AT,4020,4020,0.0,0.0,0.8127,0.0162,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,IT,20871,20871,0.0,0.0,450.858,9.2029,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,IT,20871,20871,0.0,0.0,109.4838,1.3035,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,AT,4020,4020,0.0,0.0,0.1355,0.0027,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,IT,20871,20871,0.0,0.0,110.2234,2.2499,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,AT,5300,5300,0.0,0.0,77.315,0.7649,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,AT,4020,4020,0.0,0.0,10.4843,0.2088,0.0,t_zero
2563945,2025-10-23,in_dlv_2025,AT,4020,4020,0.0,0.0,0.1921,0.0038,0.0,t_zero
