rechnung_nr,sendungsnummer,abs_name,leistung_date,empf_land,empf_plz,fracht,diesel,maut,transportversicherung,verzollung,lademittel,gefahrgut,gb_safety_ssd,avisgebuehr,langgutzuschlag,sonstige_nebengeb,GESAMT,sum_kategorien,identitaet_delta,identitaet_ok,coverage_flag
2377734,21121375,SIKA POLYURETHANE,2025-03-07,DE,70499,1495.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1596.3400,1596.3400,0.0000,True,full
2377734,21121383,SIKA POLYURETHANE,2025-03-07,DE,70499,1575.0000,50.4000,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1678.9000,1678.9000,0.0000,True,full
2377734,21121660,SIKA POLYURETHANE,2025-03-10,DE,70499,1495.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1596.3400,1596.3400,0.0000,True,full
2377734,21121795,SIKA POLYURETHANE,2025-03-11,DE,70499,1495.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1596.3400,1596.3400,0.0000,True,full
2377734,21121796,SIKA POLYURETHANE,2025-03-12,DE,70499,1495.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1596.3400,1596.3400,0.0000,True,full
2377734,21121797,SIKA POLYURETHANE,2025-03-13,DE,70499,1495.0000,47.8400,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1598.8400,1598.8400,0.0000,True,full
2377734,21121799,SIKA POLYURETHANE,2025-03-14,DE,70499,1495.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1596.3400,1596.3400,0.0000,True,full
2377734,21120161,SIKA POLYURETHANE,2025-03-04,DE,70499,1495.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1596.3400,1596.3400,0.0000,True,full
2377734,21118870,SIKA POLYURETHANE,2025-02-28,DE,70499,1495.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1596.3400,1596.3400,0.0000,True,full
2377734,21118868,SIKA POLYURETHANE,2025-02-27,DE,70499,1495.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1596.3400,1596.3400,0.0000,True,full
2378561,21120036,SIKA POLYURETHANE,2025-03-05,DE,70499,1575.0000,50.4000,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1678.9000,1678.9000,0.0000,True,full
2378561,21120038,SIKA POLYURETHANE,2025-03-07,DE,70499,1575.0000,50.4000,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1678.9000,1678.9000,0.0000,True,full
2378561,21120034,SIKA POLYURETHANE,2025-03-03,DE,70499,1575.0000,50.4000,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1678.9000,1678.9000,0.0000,True,full
2378561,21120037,SIKA POLYURETHANE,2025-03-06,DE,70499,1575.0000,50.4000,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1678.9000,1678.9000,0.0000,True,full
2378564,21110323,SIKA S.A.U.,2025-01-07,DE,70499,2297.4000,73.5200,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2415.9200,2415.9200,0.0000,True,full
2378564,21110219,SIKA S.A.U.,2025-01-07,DE,70499,2297.4000,73.5200,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2415.9200,2415.9200,0.0000,True,full
2378691,21122695,SIKA S.A.U.,2025-03-17,DE,70499,2297.4000,73.5200,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2415.9200,2415.9200,0.0000,True,full
2378691,21122696,SIKA S.A.U.,2025-03-21,DE,70499,2297.4000,73.5200,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2415.9200,2415.9200,0.0000,True,full
2378691,21123056,SIKA S.A.U.,2025-03-19,DE,70499,2297.4000,73.5200,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2415.9200,2415.9200,0.0000,True,full
2378691,21124000,SIKA S.A.U.,2025-03-24,DE,70499,2297.4000,73.5200,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2415.9200,2415.9200,0.0000,True,full
2378691,21124810,SIKA S.A.U.,2025-03-26,DE,70499,2297.4000,73.5200,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2415.9200,2415.9200,0.0000,True,full
2378691,21124896,SIKA S.A.U.,2025-03-28,DE,70499,2297.4000,73.5200,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2415.9200,2415.9200,0.0000,True,full
2378691,21125260,SIKA S.A.U.,2025-03-31,DE,70499,2297.4000,73.5200,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2415.9200,2415.9200,0.0000,True,full
2378691,21125261,SIKA S.A.U.,2025-03-31,DE,70499,2297.4000,73.5200,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2415.9200,2415.9200,0.0000,True,full
2378692,21122684,SIKA POLYURETHANE,2025-03-17,DE,70499,1575.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1724.1800,1676.3400,47.8400,False,full
2378692,21122685,SIKA POLYURETHANE,2025-03-17,DE,70499,1575.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1724.1800,1676.3400,47.8400,False,full
2378692,21123064,SIKA POLYURETHANE,2025-03-18,DE,70499,1575.0000,50.4000,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1678.9000,1678.9000,0.0000,True,full
2378692,21122486,SIKA POLYURETHANE,2025-03-17,DE,70499,1495.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1596.3400,1596.3400,0.0000,True,full
2378692,21122686,SIKA POLYURETHANE,2025-03-18,DE,70499,1495.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1596.3400,1596.3400,0.0000,True,full
2378692,21122687,SIKA POLYURETHANE,2025-03-19,DE,70499,1495.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1596.3400,1596.3400,0.0000,True,full
2378692,21122693,SIKA POLYURETHANE,2025-03-19,DE,70499,1575.0000,50.4000,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1678.9000,1678.9000,0.0000,True,full
2378692,21122689,SIKA POLYURETHANE,2025-03-20,DE,70499,1495.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1596.3400,1596.3400,0.0000,True,full
2378692,21123594,SIKA POLYURETHANE,2025-03-21,DE,70499,1575.0000,50.4000,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1678.9000,1678.9000,0.0000,True,full
2378692,21124028,SIKA POLYURETHANE,2025-03-25,DE,70499,1575.0000,50.4000,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1678.9000,1678.9000,0.0000,True,full
2378692,21122690,SIKA POLYURETHANE,2025-03-21,DE,70499,1495.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1596.3400,1596.3400,0.0000,True,full
2378692,21123779,SIKA POLYURETHANE,2025-03-24,DE,70499,1495.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1596.3400,1596.3400,0.0000,True,full
2378692,21123780,SIKA POLYURETHANE,2025-03-25,DE,70499,1495.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1596.3400,1596.3400,0.0000,True,full
2378692,21123973,SIKA POLYURETHANE,2025-03-24,DE,70499,1495.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1596.3400,1596.3400,0.0000,True,full
2378692,21124029,SIKA POLYURETHANE,2025-03-26,DE,70499,1575.0000,50.4000,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1678.9000,1678.9000,0.0000,True,full
2378692,21124030,SIKA POLYURETHANE,2025-03-27,DE,70499,1575.0000,50.4000,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1678.9000,1678.9000,0.0000,True,full
2378692,21123781,SIKA POLYURETHANE,2025-03-26,DE,70499,1495.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1596.3400,1596.3400,0.0000,True,full
2378692,21123782,SIKA POLYURETHANE,2025-03-27,DE,70499,1495.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1596.3400,1596.3400,0.0000,True,full
2378692,21123783,SIKA POLYURETHANE,2025-03-28,DE,70499,1495.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1596.3400,1596.3400,0.0000,True,full
2378692,21125262,SIKA POLYURETHANE,2025-03-31,DE,70499,1495.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1596.3400,1596.3400,0.0000,True,full
2378692,21125263,SIKA POLYURETHANE,2025-03-31,DE,70499,1575.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1676.3400,1676.3400,0.0000,True,full
2378692,21125265,SIKA POLYURETHANE,2025-03-31,DE,70499,1575.0000,47.8400,53.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1676.3400,1676.3400,0.0000,True,full
2379591,21127789,SIKA S.A.U.(ESPANA),2025-04-14,DE,70499,2297.4000,103.3800,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2445.7800,2445.7800,0.0000,True,full
2379591,21125272,SIKA S.A.U.,2025-04-02,DE,70499,2297.4000,103.3800,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2445.7800,2445.7800,0.0000,True,full
2379591,21125274,SIKA S.A.U.,2025-04-04,DE,70499,2297.4000,103.3800,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2445.7800,2445.7800,0.0000,True,full
2379591,21125354,SIKA S.A.U.,2025-04-01,DE,70499,2297.4000,103.3800,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2445.7800,2445.7800,0.0000,True,full
2379591,21125856,SIKA S.A.U.,2025-04-03,DE,70499,2297.4000,103.3800,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2445.7800,2445.7800,0.0000,True,full
2379591,21125857,SIKA S.A.U.,2025-04-04,DE,70499,2297.4000,103.3800,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2445.7800,2445.7800,0.0000,True,full
2379591,21125860,SIKA S.A.U.,2025-04-02,DE,70499,2297.4000,103.3800,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2445.7800,2445.7800,0.0000,True,full
2379591,21127078,SIKA S.A.U.,2025-04-09,DE,70499,2297.4000,103.3800,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2445.7800,2445.7800,0.0000,True,full
2379591,21127507,SIKA S.A.U.,2025-04-11,DE,70499,2297.4000,103.3800,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2445.7800,2445.7800,0.0000,True,full
2379592,21125266,SIKA POLYURETHANE,2025-04-01,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2379592,21125623,SIKA POLYURETHANE,2025-04-01,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2379592,21125862,SIKA POLYURETHANE,2025-04-02,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2379592,21125267,SIKA POLYURETHANE,2025-04-02,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2379592,21125268,SIKA POLYURETHANE,2025-04-03,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2379592,21125855,SIKA POLYURETHANE,2025-04-04,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2379592,21126083,SIKA POLYURETHANE,2025-04-03,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2379592,21126167,SIKA POLYURETHANE,2025-04-03,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2379592,21126357,SIKA POLYURETHANE,2025-04-04,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2379592,21125269,SIKA POLYURETHANE,2025-04-04,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2379592,21126358,SIKA POLYURETHANE,2025-04-07,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2379592,21126540,SIKA POLYURETHANE,2025-04-07,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2379592,21126865,SIKA POLYURETHANE,2025-04-08,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2379592,21126864,SIKA POLYURETHANE,2025-04-08,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2379592,21127121,SIKA POLYURETHANE,2025-04-09,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2379592,21126359,SIKA POLYURETHANE,2025-04-08,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2379592,21126360,SIKA POLYURETHANE,2025-04-09,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2379592,21126362,SIKA POLYURETHANE,2025-04-10,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2379592,21127483,SIKA POLYURETHANE,2025-04-10,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2379592,21127504,SIKA POLYURETHANE,2025-04-11,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2379592,21126363,SIKA POLYURETHANE,2025-04-11,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2379592,21127792,SIKA POLYURETHANE,2025-04-14,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2379592,21127793,SIKA POLYURETHANE,2025-04-14,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2379592,21127820,SIKA POLYURETHANE,2025-04-15,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2379592,21127851,SIKA POLYURETHANE,2025-04-14,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2379592,21127794,SIKA POLYURETHANE,2025-04-15,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2380136,21129023,SIKA S.A.U.(ESPANA),2025-04-24,DE,70499,2297.4000,103.3800,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2445.7800,2445.7800,0.0000,True,full
2380136,21128600,SIKA S.A.U.,2025-04-21,DE,70499,2297.4000,103.3800,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2445.7800,2445.7800,0.0000,True,full
2380136,21128601,SIKA S.A.U.,2025-04-25,DE,70499,2297.4000,103.3800,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2445.7800,2445.7800,0.0000,True,full
2380136,21129309,SIKA S.A.U.,2025-04-24,DE,70499,2297.4000,103.3800,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2445.7800,2445.7800,0.0000,True,full
2380136,21129776,SIKA S.A.U.,2025-04-28,DE,70499,2297.4000,103.3800,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2445.7800,2445.7800,0.0000,True,full
2380136,21130418,SIKA S.A.U.,2025-04-30,DE,70499,2297.4000,103.3800,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2445.7800,2445.7800,0.0000,True,full
2380137,21129016,SIKA POLYURETHANE,2025-04-25,DE,70499,2000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2000.0000,2000.0000,0.0000,True,full
2380137,21129018,SIKA POLYURETHANE,2025-04-25,DE,70499,2000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2000.0000,2000.0000,0.0000,True,full
2380137,21127795,SIKA POLYURETHANE,2025-04-16,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2380137,21127797,SIKA POLYURETHANE,2025-04-17,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2380137,21128597,SIKA POLYURETHANE,2025-04-22,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2380137,21127798,SIKA POLYURETHANE,2025-04-18,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2380137,21128366,SIKA POLYURETHANE,2025-04-17,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2380137,21128852,SIKA POLYURETHANE,2025-04-17,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2380137,21129078,SIKA POLYURETHANE,2025-04-23,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2380137,21129269,SIKA POLYURETHANE,2025-04-24,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2380137,21128598,SIKA POLYURETHANE,2025-04-23,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2380137,21128599,SIKA POLYURETHANE,2025-04-24,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2380137,21129973,SIKA POLYURETHANE,2025-04-28,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2380137,21129552,SIKA POLYURETHANE,2025-04-28,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2380137,21129553,SIKA POLYURETHANE,2025-04-29,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2380137,21129602,SIKA POLYURETHANE,2025-04-29,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2380137,21130166,SIKA POLYURETHANE,2025-04-30,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2380137,21129554,SIKA POLYURETHANE,2025-04-30,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2380462,21120035,SIKA POLYURETHANE,2025-03-04,DE,70499,1575.0000,50.4000,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1681.4000,1681.4000,0.0000,True,full
2381018,21130514,SIKA S.A.U.(ESPANA),2025-05-05,DE,70499,2297.4000,103.3800,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2445.7800,2445.7800,0.0000,True,full
2381018,21130686,SIKA S.A.U.,2025-05-05,DE,70499,2297.4000,103.3800,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2445.7800,2445.7800,0.0000,True,full
2381018,21131301,SIKA S.A.U.,2025-05-07,DE,70499,2297.4000,103.3800,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2445.7800,2445.7800,0.0000,True,full
2381018,21131728,SIKA S.A.U.,2025-05-12,DE,70499,2297.4000,103.3800,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2445.7800,2445.7800,0.0000,True,full
2381018,21132280,SIKA S.A.U.,2025-05-14,DE,70499,2297.4000,103.3800,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2445.7800,2445.7800,0.0000,True,full
2381019,21131322,SIKA POLYURETHANE,2025-05-08,DE,70499,1820.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1820.0000,1820.0000,0.0000,True,full
2381019,21130176,SIKA POLYURETHANE,2025-05-02,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2381019,21130216,SIKA POLYURETHANE,2025-05-02,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2381019,21129555,SIKA POLYURETHANE,2025-05-02,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2381019,21130656,SIKA POLYURETHANE,2025-05-05,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2381019,21130681,SIKA POLYURETHANE,2025-05-03,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,400.0000,2018.2800,2018.2800,0.0000,True,full
2381019,21130701,SIKA POLYURETHANE,2025-05-06,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2381019,21130888,SIKA POLYURETHANE,2025-05-05,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2381019,21130891,SIKA POLYURETHANE,2025-05-06,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2381019,21130657,SIKA POLYURETHANE,2025-05-06,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2381019,21130877,SIKA POLYURETHANE,2025-05-06,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2381019,21130890,SIKA POLYURETHANE,2025-05-06,DE,70499,1575.0000,70.8800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1701.8800,1701.8800,0.0000,True,full
2381019,21130658,SIKA POLYURETHANE,2025-05-07,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
2381019,21130659,SIKA POLYURETHANE,2025-05-08,DE,70499,1495.0000,67.2800,56.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1618.2800,1618.2800,0.0000,True,full
