leistungsdatum,auftragsnummer,kunde,empf_land,empf_plz,fracht,diesel,maut,transportversicherung,verzollung,lademittel,gefahrgut,gb_safety_ssd,avisgebuehr,langgutzuschlag,sonstige_nebengeb,GESAMT,sum_kategorien,identitaet_delta,identitaet_ok
2026-03-12,7092010042998005,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,74.5200,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1089.9500,1089.9500,0.0000,True
2026-03-12,7092010043360009,EBM-Papst Mulfingen GmbH & Co. KG,PL,59-220,645.0000,52.2500,84.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,781.4600,781.4600,0.0000,True
2026-03-13,7092010043266004,EBM-Papst Mulfingen GmbH & Co. KG,GB,CM2 5,2380.0000,192.7800,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2587.7800,2587.7800,0.0000,True
2026-03-13,7092010043646004,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,74.5200,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1089.9500,1089.9500,0.0000,True
2026-03-13,7092010043573003,EBM-Papst Mulfingen GmbH & Co. KG,PL,93-231,975.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,975.0000,975.0000,0.0000,True
2026-03-13,7092010043624002,EBM-Papst Mulfingen GmbH & Co. KG,EE,75306,350.0000,28.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,378.3500,378.3500,0.0000,True
2026-03-13,7092010044350009,EBM-Papst Mulfingen GmbH & Co. KG,IE,E41,3375.0000,273.3800,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,3738.0000,3738.0000,0.0000,True
2026-03-13,7092010043559007,EBM-Papst Mulfingen GmbH & Co. KG,SK,913 11,571.0000,46.2500,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,627.2500,627.2500,0.0000,True
2026-03-13,7092010043772000,EBM-Papst Mulfingen GmbH & Co. KG,IE,R32 PN8W,2726.4000,220.8400,43.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,3015.9500,3015.9500,-0.0000,True
2026-03-13,7092010043560003,EBM-Papst Mulfingen GmbH & Co. KG,PL,59-241,79.0000,6.4000,2.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.8800,87.8800,-0.0000,True
2026-03-13,7092010043791001,EBM-Papst Mulfingen GmbH & Co. KG,IE,R32 PN8W,3375.0000,273.3800,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,3738.0000,3738.0000,0.0000,True
2026-03-13,7092010044348006,EBM-Papst Mulfingen GmbH & Co. KG,IE,H91,3505.0000,283.9100,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,3878.5300,3878.5300,0.0000,True
2026-03-16,7092010043944001,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,74.5200,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1089.9500,1089.9500,0.0000,True
2026-03-16,7092010044236006,EBM-Papst Mulfingen GmbH & Co. KG,HR,52460,1300.0000,105.3000,51.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1456.4700,1456.4700,0.0000,True
2026-03-17,7092010044243004,EBM-Papst Mulfingen GmbH & Co. KG,SK,905 01,960.0000,77.7600,37.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1075.5200,1075.5200,0.0000,True
2026-03-17,7092010044230004,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,1175.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1175.0000,1175.0000,0.0000,True
2026-03-17,7092010044753008,EBM-Papst Mulfingen GmbH & Co. KG,HR,52460,620.0000,50.2200,13.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,683.8600,683.8600,0.0000,True
2026-03-18,7092010044241000,EBM-Papst Mulfingen GmbH & Co. KG,PL,32-050,1110.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1110.0000,1110.0000,0.0000,True
2026-03-18,7092010044233005,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,1295.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1295.0000,1295.0000,0.0000,True
2026-03-18,7092010045181008,EBM-Papst Mulfingen GmbH & Co. KG,GB,CM2 5,2380.0000,192.7800,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2587.7800,2587.7800,0.0000,True
2026-03-18,7092010045064004,EBM-Papst Mulfingen GmbH & Co. KG,SK,905 01,960.0000,77.7600,37.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1075.5200,1075.5200,0.0000,True
2026-03-19,7092010044805004,EBM-Papst Mulfingen GmbH & Co. KG,PL,59-220,477.0000,38.6400,39.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.0000,620.2700,620.2700,0.0000,True
2026-03-20,7092010045709004,EBM-Papst Mulfingen GmbH & Co. KG,SI,4202,139.0000,11.2600,1.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,151.9700,151.9700,0.0000,True
2026-03-20,7092010045713001,EBM-Papst Mulfingen GmbH & Co. KG,SK,913 11,174.0000,14.0900,1.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,189.2000,189.2000,-0.0000,True
2026-03-20,7092010046498006,EBM-Papst Mulfingen GmbH & Co. KG,IE,R32 PN8W,3375.0000,273.3800,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,3738.0000,3738.0000,0.0000,True
2026-03-20,7092010045710000,EBM-Papst Mulfingen GmbH & Co. KG,SK,905 01,313.0000,25.3500,2.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,340.5700,340.5700,-0.0000,True
2026-03-20,7092010045742001,EBM-Papst Mulfingen GmbH & Co. KG,SK,913 11,174.0000,14.0900,1.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,189.2000,189.2000,-0.0000,True
2026-03-20,7092010046497009,EBM-Papst Mulfingen GmbH & Co. KG,IE,R32 PN8W,3375.0000,273.3800,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,3738.0000,3738.0000,0.0000,True
2026-03-20,7092010046494008,EBM-Papst Mulfingen GmbH & Co. KG,IE,R32 PN8W,3375.0000,273.3800,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,3738.0000,3738.0000,0.0000,True
2026-03-20,7092010046499003,EBM-Papst Mulfingen GmbH & Co. KG,IE,H91,3505.0000,283.9100,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,3878.5300,3878.5300,0.0000,True
2026-03-23,7092010045451002,EBM-Papst Mulfingen GmbH & Co. KG,SK,905 01,1100.0000,89.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1189.1000,1189.1000,0.0000,True
2026-03-23,7092010045739001,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,74.5200,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1089.9500,1089.9500,0.0000,True
2026-03-23,7092010046500006,EBM-Papst Mulfingen GmbH & Co. KG,IE,E41,3375.0000,273.3800,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,3738.0000,3738.0000,0.0000,True
2026-03-24,7092010045452009,EBM-Papst Mulfingen GmbH & Co. KG,SK,905 01,1100.0000,89.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1189.1000,1189.1000,0.0000,True
2026-03-25,7092010046451001,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,74.5200,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1089.9500,1089.9500,0.0000,True
2026-03-25,7092010046544000,EBM-Papst Mulfingen GmbH & Co. KG,PL,93-231,795.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,795.0000,795.0000,0.0000,True
2026-03-25,7092010046553002,EBM-Papst Mulfingen GmbH & Co. KG,SK,913 11,174.0000,14.0900,1.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,189.2000,189.2000,-0.0000,True
2026-03-26,7092010046550001,EBM-Papst Mulfingen GmbH & Co. KG,PL,70-895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True
2026-03-26,7092010046555006,EBM-Papst Mulfingen GmbH & Co. KG,SI,4202,139.0000,11.2600,1.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,151.9700,151.9700,0.0000,True
2026-03-27,7092010047060004,EBM-Papst Mulfingen GmbH & Co. KG,PL,93-231,415.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,415.0000,415.0000,0.0000,True
2026-03-27,7092010047063005,EBM-Papst Mulfingen GmbH & Co. KG,PL,59-220,477.0000,38.6400,39.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,555.2700,555.2700,0.0000,True
2026-03-27,7092010047241007,EBM-Papst Mulfingen GmbH & Co. KG,IE,R32 PN8W,2510.5000,203.3500,38.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,2776.8600,2776.8600,0.0000,True
2026-03-27,7092010047446006,EBM-Papst Mulfingen GmbH & Co. KG,GB,CM2 5,2380.0000,192.7800,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2587.7800,2587.7800,0.0000,True
2026-03-30,7092010047820004,EBM-Papst Mulfingen GmbH & Co. KG,DE,74673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True
2026-03-30,7092010045715005,EBM-Papst Mulfingen GmbH & Co. KG,EE,75306,150.0000,12.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,162.1500,162.1500,0.0000,True
2026-03-30,7092010047495004,EBM-Papst Mulfingen GmbH & Co. KG,EE,75306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True
